Nomes;Valor;;
TÊNIS MASCULINO RED NOSE CASTER;R$ 129,19;;
"              à vista""";;;
Tênis Slip On Masculino Polo Plus;R$ 89,90;;
TÊNIS FUTSAL PENALTY BRAVO Y-3 UNISSEX - PTO/GRAF 39;R$ 159,87;;
Tênis Olympikus Subverse Unissex;R$ 349,99;;
Kit Tênis Esportivo Para Academia Corrida Caminhada Treino Conforto Leve Palmilha Gel + Relógio;R$ 84,90;;
Tênis Bull Terrier Dragon 3 Couro Adventure Trilha;R$ 439,89;;
Tênis Blaze Running;R$ 189,90;;
Tênis Everlast Forceknit 4;R$ 299,99;;
Tênis de Cross Training Rock Fit Grip 3 Grafite;R$ 341,90;;
"              à vista""";;;
Tênis Olympikus Sprinter Masculino;R$ 179,90;;
Tênis Esportivo Tamanho Especial Grande Ozion Masculino;R$ 135,91;;
"              à vista""";;;
Tênis Mizuno Wave Endeavor 2 Masculino;R$ 699,99;;
Tênis Masculino Numeração Grande Especial Academia Caminhada Confortável Lege Total Big;R$ 149,90;;
Tenis Infantil Star Cano Baixo Canvas All Diversao Jeans 18 a 36;R$ 170,03;;
"              à vista""";;;
Tênis Cano Alto Sapatênis Masculino Couro Legítimo;R$ 0,00;;
Tênis Fila Atmosphere Masculino;R$ 344,37;;
Tênis New Balance Fresh Foam X 880V13 Preto;R$ 579,90;;
Tênis Aramis Flat Yacht Masculino;R$ 272,52;;
"              à vista""";;;
Kit Tênis ASC Masculino Esportivo Caminhada do 34 ao 45 + Sacola esp + Relógio + Garrafa Squeze;R$ 179,99;;
Tênis Redley Originals Mid Marrom;R$ 184,49;;
"              """;;;
Tênis Masculino Infantil Klin Mini Flyer Baby;R$ 112,85;;
Chuteira Infantil Homem Aranha Dray Tênis Calçado Marvel;R$ 111,14;;
"              à vista""";;;
Tênis Infantil Ortopasso Jogging Menino;R$ 84,90;;
Sapatênis Masculino Casual Confortável Polo Joy Cano Curto;R$ 92,90;;
"              """;;;
Tênis Rainha Feeling Masculino;R$ 199,99;;
"              """;;;
Tênis Meia Unissex Calce Fácil Prático Confortável Academia e Caminhada;R$ 99,90;;
Tênis Skechers Go Run Fast Masculino;R$ 356,15;;
"              """;;;
Tênis Puma Smash V2 BDP II Verde;R$ 349,90;;
Tênis Fila Territory Masculino;R$ 344,90;;
Chuteira Tênis Futsal Infantil RX Locker Kids Penalty Com NF;R$ 205,19;;
"              à vista""";;;
Tênis Masculino Original Action Flex Ultra Conforto Leve Fit Max Lig Shoes;R$ 99,71;;
"              à vista""";;;
Tênis Umbro Rudy;R$ 189,90;;
Tênis Fila F Virtuous Azul e Branco;R$ 259,90;;
TÊNIS HOCKS POP LITE CLASSIC BLACK Original;R$ 324,90;;
Sapatênis Masculino Casual Confortável Lona Polo Blu;R$ 81,13;;
"              """;;;
Tênis Qix 80s - 110065;R$ 224,31;;
Tênis Qix Trek Grafite;R$ 384,66;;
"              à vista""";;;
Sapatênis Masculino Branco Polo Couro Legitimo Tênis Casual;R$ 184,91;;
"              à vista""";;;
Tênis Fila Racer Nairobi Masculino - 43 - Cinza Claro;R$ 349,90;;
Tênis Masculino Adventure Em Couro Legítimo Super Confortável;R$ 0,00;;
Tênis Masculino Casual Nobuck Cadarço Confortável;R$ 269,84;;
"              """;;;
Tênis Mormaii Urban Leap Masculino;R$ 149,90;;
Tênis Hocks Flat Lite Refletivo Masculino Original;R$ 439,89;;
Tenis Adidas Grand Court Base 2.0 Masculino IQ5681;R$ 329,90;;
TENIS SKECHERS GO RUN FAST QUAKE 55106/BKCC PRETO CINZA;R$ 419,90;;
Tênis Hocks Pop Lite - Smog;R$ 406,40;;
Tênis Oakley Halftrack Low 2 Black Gold;R$ 559,90;;
Tênis Qix Combat Suede Cinza;R$ 341,90;;
Sapatenis Tenis Masculino Casual Macio Estiloso Leve Confortavel Lançamento;R$ 65,90;;
Tênis Redley Confort Roxo e Verde;R$ 139,90;;
Tênis Bull Terrier Dragon III Masculino;R$ 408,40;;
"              """;;;
Tênis Olympikus Barra Masculino;R$ 252,60;;
"              """;;;
Tênis Casual Freeway Couro LOUD02 Masculino;R$ 308,65;;
Tênis Rainha Vl 2500 Masculino;R$ 178,49;;
Tênis West Coast Masculino WC 44;R$ 163,88;;
Kit 2 Sapatênis Masculino Casual Gelo e Café com Ziper e Elástico 750;R$ 143,91;;
Chuteira Penalty Society Fúria XXII Masculino Original;R$ 153,89;;
"              à vista""";;;
Tênis Skechers Go Walk Flex Masculino;R$ 430,39;;
Kit 2 Pares de Tênis Meia Para Treino Academia e Caminhada Masculino e Feminino;R$ 199,00;;
Tênis Mad Rats Old School - Preto/Preto;R$ 269,90;;
TENIS OLYMPIKUS DIFFUSE 5 REF: 43733260 MASCULINO;R$ 309,99;;
Tênis Adidas Urban Court Masculino;R$ 199,99;;
"              """;;;
Tênis Fila Split Masculino;R$ 349,90;;
Kit 3 Tênis Trekking Ollie Broncos Adventure Trilhas;R$ 256,47;;
"              à vista""";;;
Tênis New Balance 574 V2;R$ 630,90;;
Tênis Under Armour Ch.Slight 2;R$ 199,99;;
Tênis Fila ACD Classic Branco e Bege;R$ 319,90;;
Tênis Puma BMW Motorsport Electron E Branco e Azul;R$ 459,90;;
Tênis Masculino Basquete Esportivo Couro Adrenaline C/ Amortecedor Anti-impacto;R$ 297,81;;
"              à vista""";;;
Tênis Cano Alto Everlast Strike II Masculino;R$ 239,88;;
Tênis Asics Gel Sparta Masculino;R$ 399,90;;
Tenis Masculino Macboot Rotorua 01 Horse Brown;R$ 399,99;;
Tênis Running Shoes Confortável Masculino;R$ 78,90;;
Tênis Adidas Response Super 3.0 Masculino;R$ 687,90;;
Tênis Ramarim Feminino Chunky Dad Sneaker Plataforma Flyhigh;R$ 189,90;;
Tênis Olympikus Lume Masculino;R$ 269,90;;
Kit 2 Tênis Meia Masculino Sem Cadarço Calce Fácil Conforto Lançamento;R$ 0,00;;
Bota Bull Terrier Trilha Aton Low Preto Masculino;R$ 434,90;;
Tênis West Coast Masculino WC 105;R$ 249,88;;
Sapatênis Masculino Casual Cano Alto Confortável Polo Joy;R$ 123,40;;
"              """;;;
Tenis Infantil Molekinho 2615.100 Masculino;R$ 84,55;;
"              à vista""";;;
Tênis Sapatênis Slip On Ferracini 24h Casual Masculino Couro Calce Fácil 7051-267;R$ 299,89;;
Tênis Fila Vega Masculino;R$ 249,90;;
Tênis Fila Force Masculino;R$ 223,63;;
"              à vista""";;;
Tênis Infantil Masculino Vitz Impulse Botinha Basquete Pé com Pé Preto;R$ 145,79;;
"              à vista""";;;
Tênis Reserva Canvas Masculino;R$ 189,99;;
"              """;;;
Tênis Denim Block Marrom-Marrom-41;R$ 299,90;;
Tênis Olympikus Cyber 3 Masculino-39 Petroleo-verde;R$ 237,40;;
"              à vista""";;;
Tênis Nike MC Trainer 2 Masculino;R$ 455,99;;
"              à vista""";;;
Chuteira Tênis Society Infantil Matis Kids Penalty Com NF;R$ 132,51;;
"              à vista""";;;
Tênis Everlast Forceknit 4 Uni Preto / Azul;R$ 299,90;;
Tênis Mizuno Goya Masculino;R$ 213,39;;
"              """;;;
Tênis Democrata Block Masculino;R$ 269,91;;
"              à vista""";;;
Tênis Masculino Olympikus Zex;R$ 184,90;;
Tênis Ollie Monster Masculino Adulto Conforto;R$ 117,23;;
"              """;;;
Tênis Adidas Fluidstreet Masculino;R$ 642,48;;
"              """;;;
Tênis Actvitta Masculino Esportivo Knit 4901.229;R$ 189,90;;
Tênis Qix Next 2 Skate Masculino;R$ 161,19;;
"              à vista""";;;
Tênis Street Casual Skate + Palmilha Com Bolha em Gel Anatômica;R$ 0,00;;
Tênis Adidas QT Racer 3.0 Feminino Marinho;R$ 269,90;;
Tênis Fila Racer Spider Masculino Preto;R$ 349,90;;
Tênis Adidas Response Runner;R$ 203,69;;
"              """;;;
Tênis Masculino Six Street Tamanho Grande Ideal P/ Esportes C/ Desempenho Impacto;R$ 0,00;;
Tênis Asics Kabuki Masculino;R$ 473,95;;
Tênis Fila Racer Wings Masculino;R$ 339,80;;
Tenis Infantil Menino Freestyle Casual Conforto Klin 260.075;R$ 194,90;;
TENIS WAVE ZEST 101068068-1591 - PRETO/CINZA CLARO 44;R$ 384,72;;
"              """;;;
Sapatilha Náutica Aquática Neoprene Bono Tênis Híbrido Pesca Canoagem Cachoeira Trilha Praia;R$ 93,27;;
"              à vista""";;;
Tênis Mormaii Urban 3 Masculino;R$ 169,90;;
Tênis Couro Kildare Masculino;R$ 259,90;;
Tênis Skechers Arch Fit Guideline Masculino;R$ 596,02;;
Sapatênis Masculino Infantil Slip On Lona Elástico Polo Joy;R$ 81,60;;
"              """;;;
Tênis Bibi Roller 2.0;R$ 179,90;;
Sapatilha Adventure Aquática Antiderrapante Tênis Praia Híbrido Trilha Pesca;R$ 79,90;;
Tênis Anfibius Pro Híbrido para Trilha Praia Cachoeira Jetski Pesca Academia Esportes Preto - 44;R$ 186,99;;
Tênis Alpinestars Sektor WP;R$ 1.299,00;;
Tênis Skechers Go Walk Max Masculino - Marinho;R$ 218,40;;
"              """;;;
Tênis Esportivo Masculino Vili Para Academia Caminhada Eva;R$ 139,90;;
Tênis Mule Slip On Masculino Calce Fácil Iate Casual;R$ 149,90;;
Tênis Infantil Molekinho Escolar Calce Fácil Leve 2863.100;R$ 98,80;;
Tênis Masculino Esportivo Cadarço Fitness Conforto Kit 2;R$ 139,89;;
"              """;;;
Tênis Olympikus Fourty Masculino;R$ 189,90;;
Tênis Skechers Bountiful Quick Path Masculino;R$ 321,38;;
Tênis Casual Molekinho Infantil Masculino 283120518718 Multi Marinho/Marinho 28;R$ 64,58;;
"              à vista""";;;
Tênis Adidas Questar Masculino;R$ 451,15;;
"              à vista""";;;
Tênis Mizuno Wave Nitron Masculino;R$ 399,89;;
Tênis Fila Flexor Masculino - 45 - Preto;R$ 349,90;;
Sapatenis Tenis Casual Masculino Original Adulto;R$ 78,90;;
Tênis Fila Lancer Masculino;R$ 319,99;;
TÊNIS FILA LUGANO 7.0 MASCULINO TAMANHO 45;R$ 320,53;;
"              à vista""";;;
Tênis Masculino Mizuno Space 3 Esportivo;R$ 319,89;;
Sapatenis Tenis Polo Masculino Original Varias Cores;R$ 74,25;;
"              à vista""";;;
Tenis Botinha Molekinho Com Cadarco - 2623.106.25370;R$ 142,49;;
"              à vista""";;;
Tênis West Coast Masculino WC 105;R$ 249,88;;
Kit Tênis  Corre 3  + Meia Cano Médio Olympikus Unissex;R$ 509,99;;
Tênis de Corrida Masculino Mizuno Frontier 14;R$ 721,90;;
"              """;;;
TENIS RAINHA BACK SLIPON MASCULINO;R$ 231,00;;
TENIS OLYMPIKUS BEATS;R$ 285,99;;
Tênis Ous Imigrante Branco Furta Cor Ecolab Oe;R$ 389,40;;
Tênis Rainha Stone II Masculino;R$ 84,99;;
TÊNIS FERRACINI MASCULINO LEXUS PRETO Preto 44;R$ 329,90;;
Tênis Qix Combat 3 Skate Masculino Preto;R$ 161,19;;
"              à vista""";;;
Tênis Skechers Masculino Bountiful - Be Kind Men Caminhada;R$ 247,50;;
Tenis Meia Masculino Feminino Esportivo Calce Fácil;R$ 47,49;;
"              à vista""";;;
TENIS NEW BALANCE 237V1 MASCULINO-PRETO/GRAFITE;R$ 379,90;;
"              """;;;
Tênis Couro Kildare Derek Camurça Masculino - Nude;R$ 359,90;;
Tênis Rusty Competition Cano Baixo Masculino;R$ 89,99;;
"              """;;;
Tênis De Basquete Six Street Ankaa Masculino;R$ 330,00;;
Tênis Masculino masculino em couro Lecas 27001;R$ 329,90;;
Tênis Under Armour Charged Essential 2 Cinza;R$ 228,88;;
Tênis Puma Aviator Light Pro BDP Masculino;R$ 199,99;;
Tênis OUS Arquitetônico Masculino;R$ 429,90;;
Tênis Hocks Tempus;R$ 184,41;;
"              à vista""";;;
tenis Futsal  Topper Maestro 4 reforçado amortecedor;R$ 294,12;;
"              """;;;
Kit Tênis Democrata Denim Branco Masculino + Par;R$ 279,90;;
Tênis Hocks Pop Lite - Extra Black;R$ 351,40;;
Tênis Mizuno Falcon 3 Masculino;R$ 349,90;;
Tênis Qix 93 Ninety Three Branco;R$ 222,29;;
"              à vista""";;;
Tênis Nike React Miler 3 Masculino;R$ 617,49;;
"              à vista""";;;
Tênis Hocks Pop Lite Petitpoa;R$ 369,90;;
Tenis Mizuno Wave Sky 5 Masculino;R$ 899,89;;
Tênis Sapatênis Sneaker Cavalera Masculino Knit Type Confortável Casual 59080017;R$ 299,89;;
Tênis Adidas Showtheway 2.0 Unissex GY6348;R$ 420,58;;
Kit 2 Pares Tênis Masculino Esportivo Cadarço Macio Fitness;R$ 189,90;;
TENIS ADIDAS GALAXY 6 M GW4140 CINZA MASCULINO;R$ 461,89;;
Sapatilha Náutica Aquática Neoprene Bono Tênis Híbrido Pesca Canoagem Cachoeira Trilha Praia;R$ 93,27;;
"              à vista""";;;
Chuteira Futsal Tênis Futebol de Salão Quadra Antiderrapante;R$ 139,90;;
Tênis Adidas Lite Racer 3.0 II Preto e Vermelho;R$ 289,90;;
Tenis Umbro Futsal Orbit Infantil;R$ 94,90;;
Coturno Bota Masculino Adventure Casual Adulto e Infantil Sola Tratorada Antiderapante;R$ 144,99;;
Tênis Adidas Tracefinder All Black;R$ 429,90;;
Kit 3 Pares Tenis Sapatenis Polo Blu Masculino Sapatenis Cano Alto Bota Azul Cinza e Preto;R$ 189,90;;
Tênis Esporte Feminino e Masculino Tecido Tramado Para Academia Corrida + Relógio Led Digital;R$ 125,99;;
"              à vista""";;;
Kit Tênis Esportivo Academia Corrida Caminhada Esporte Running Leve Confortável Unissex + Relógio;R$ 89,90;;
Tênis Infantil Menino Molekinho 2827.120;R$ 120,89;;
Tenis Masculino Dz Ghost 2 Esporte Confortável Leve Caminhada Academia;R$ 144,55;;
Tênis Puma Forever Run Nitro Masculino;R$ 775,99;;
"              """;;;
Tênis New Balance 237v1 Marinho e Cinza;R$ 479,90;;
Tênis Hocks Pop Lite Preto Extra Black;R$ 354,03;;
"              """;;;
Tênis Under Armour CH Skyline 3;R$ 203,69;;
"              """;;;
Kit 2 Pares Tenis Meia Calce Facil Leve Confortavel Macio Treino Academia;R$ 119,90;;
Tênis Street Ollie Juvenil Kings Menino Conforto;R$ 94,04;;
"              à vista""";;;
Tênis Olympikus Triunfo 3 Masculino;R$ 223,09;;
"              """;;;
Tênis Adidas Courtflash Speed Masculino;R$ 290,99;;
"              """;;;
Tênis Qix Squared Masculino;R$ 274,59;;
"              à vista""";;;
Tênis Nike SB Force 58 Premium Masculino;R$ 398,99;;
"              à vista""";;;
Sapatinho Tênis Bebe B2A KIDS infantil Social Baby TSB60;R$ 49,95;;
Tênis Adidas Response Preto e Branco;R$ 399,90;;
Tênis Qix Skate Combat Suede;R$ 291,51;;
"              à vista""";;;
Tênis Hocks Pop Lite - Petit Poa;R$ 395,99;;
Tênis Casual Molekinho Infantil Masculino 262310214909 Marinho/Vermelho 19;R$ 119,00;;
Tênis Infantil Masculino Casual Escolar Menino Tubarão Mzkid;R$ 81,13;;
"              à vista""";;;
Tenis Society Chuteira com Cravo Masculino com Cadarço;R$ 108,36;;
"              à vista""";;;
Tênis Mizuno Wave Colossus Masculino;R$ 299,90;;
Tênis Skechers Go Run Ride 10 Masculino;R$ 796,02;;
Tenis Reserva Neo Knit Cinza Mescla;R$ 614,30;;
Tênis Fila Float Verve Clay Branco Marinho e Vermelho;R$ 422,11;;
Tênis Dc Shoes New Flash 2 Tx - White/ Grey;R$ 307,99;;
Chuteira Futsal Tênis Topper Dominator Adulto;R$ 153,81;;
"              à vista""";;;
Tênis Mizuno Wave Frontier B;R$ 759,99;;
"              """;;;
Kit Tênis Esportivo Masculino Academia Caminhada + Relógio BF Shoes;R$ 109,89;;
Tênis Sapatênis Democrata Denim Fender Couro Legítimo com Cadarço Palmilha Macia Confortável 290205;R$ 309,89;;
Tênis Puma Caven 2.0 Bdp Masculino;R$ 379,90;;
"              """;;;
Tenis Actvitta Masculino Esportivo Actmax Knit;R$ 199,95;;
TÊNIS FREEDAY SKATE COLAB TAKE-OFF SWITCH PISTACHE PRETO;R$ 566,91;;
"              à vista""";;;
Tênis Casual Coca Cola Kick Up Cc2203 Masculino;R$ 239,90;;
Tênis Adidas Supernova 2 Masculino;R$ 812,15;;
"              """;;;
Tênis Redley Originals Látex Cano Médio Areia;R$ 239,90;;
Sapatênis Masculino Casual Cano Alto Confortável Polo Joy;R$ 123,40;;
"              """;;;
Tênis Olympikus Esportivo Masculino Proof 3 Academia;R$ 180,40;;
"              """;;;
Tênis Masculino Casual Hencco Caminhada Bolha Ar Confort;R$ 128,30;;
TENIS OLYMPIKUS VERSA;R$ 239,90;;
Tenis Masculino Reserva Spriz 80 Classico;R$ 815,90;;
Tênis Umbro Street Jogger;R$ 159,90;;
Tênis Infantil Masculino Fila Funny Black - 1000745;R$ 170,03;;
"              """;;;
Tênis Mormaii Masculino Chase Gray;R$ 264,99;;
Tênis Kolosh Casual Masculino H3406;R$ 229,90;;
Tênis Infantil Kappa Power Masculino;R$ 69,99;;
Tênis NBA Puma All-Pro Nitro;R$ 819,90;;
Tênis Escolar Infantil Klin College Confortável 323022000;R$ 139,90;;
Tênis Fila FX Court 70 Off White;R$ 279,90;;
Tênis Fila Classic Runner SL;R$ 319,90;;
Tênis Tesla Hertz Purple;R$ 303,90;;
"              à vista""";;;
Tênis Umbro Rudy;R$ 169,99;;
"              """;;;
Tenis Masculino Casual Polo Em Couro Confortável Sapatenis;R$ 89,90;;
Tênis Olympikus Subverse;R$ 349,99;;
Tênis Masculino Academia Esporte Confortável Leve Cadarço;R$ 72,10;;
"              """;;;
Tênis Unissex Mormaii Urban Free;R$ 149,88;;
Tênis Diadora Palazzo Casual;R$ 79,99;;
"              """;;;
Tênis Fiber Knit Fly I;R$ 169,99;;
"              """;;;
Tenis New Balance 574 v2 Athletics Unissex Casual;R$ 544,98;;
Tênis Futsal Penalty Lider Y-4 Masculino;R$ 186,89;;
Coturno Bota Masculino Adventure Casual Adulto e Infantil Sola Tratorada Antiderapante;R$ 144,99;;
TENIS 880 V12 M880M12 - AZUL MARINHO/LARANJA 38;R$ 1.181,80;;
Tênis Hocks Pop Lite Skyblue;R$ 341,56;;
"              à vista""";;;
Tênis Original Action Flex Ultra Conforto Leve Fit Max Lig Shoes;R$ 99,71;;
"              à vista""";;;
Tênis Fila Street Fit 2 Masculino;R$ 300,76;;
Tênis Infantil Masculino Confortável Anatômico Prático Esportivo Passeio Volta As Aulas Estiloso;R$ 160,30;;
"              à vista""";;;
KIT 3 PARES Tenis Infantil Calce Facil Escolar Preto Verde Preto Laranja e Preto Vermelho Kidstep;R$ 147,90;;
Tênis Infantil Masculino Escolar Cano Baixo Confortável Leve;R$ 72,10;;
"              """;;;
Tênis Masculino Esportivo Corrida Caminhada Running Olympikus Reflect;R$ 198,45;;
"              """;;;
Tênis Mizuno Wave Mirai 4 Masculino Originais;R$ 515,16;;
Tênis Puma X-Cell Action Masculino;R$ 407,39;;
"              """;;;
Tênis Masculino Corrida Caminhada Academia Macio X-Try + Meia Lupo Original;R$ 114,66;;
Tênis Hocks Pulsus Masculino;R$ 359,90;;
Tênis Babolat Propulse Fury Clay Azul Pure Drive 40;R$ 729,99;;
Tênis Skechers Go Run Fast Quake - Preto;R$ 348,88;;
Sapatênis Masculino Polo Plus Tênis Casual Cano Baixo Macio;R$ 107,30;;
"              à vista""";;;
Tenis Basquete Six Street Get Up Branco E Azul;R$ 0,00;;
Tênis Fila Euro Jogger Tr Masculino 46;R$ 359,90;;
Tênis Fila ACD Classic Off White e Preto;R$ 319,90;;
Tênis Olympikus Eros Masculino - Branco;R$ 185,15;;
"              """;;;
Tênis Fila Extra Preto e Azul;R$ 237,49;;
"              """;;;
Tênis Sneaker Ferracini 24h Quest Casual Couro Confortável com Cadarço Elástico 9751-617;R$ 359,88;;
Tenis Mizuno Wave Sky 5 Masculino;R$ 779,99;;
Tênis Everlast Jump 5 - Unissex;R$ 436,90;;
"              """;;;
Tênis Infantil Molekinho Bolha Sem Cadarço;R$ 119,90;;
Tênis Infantil Molekinho Cano Médio Tiras Masculino;R$ 62,92;;
Tênis Preto Masculino Calce Fácil Esport Confort Modar e Slip On Macio Lig Shoes;R$ 71,91;;
"              à vista""";;;
Tênis Rainha VL 2500;R$ 148,88;;
Tênis Tesla Hertz All Black Furta Cor Reflect;R$ 269,90;;
Tênis Fila Outfield Cinza;R$ 279,90;;
Tênis Bets Acqua Imperial 39 Branco;R$ 382,90;;
Chuteira Tênis Society Infantil Kids Dray Com NF;R$ 89,76;;
"              à vista""";;;
Sapatênis Infantil Masculino Pegada 370418;R$ 179,90;;
Munhequeira Gonew Beach Tênis Camuflado;R$ 16,99;;
Tênis Mizuno Wave Mirai 4 Masculino Originais;R$ 499,90;;
Tênis Redley Originals Cano Médio Preto e Marrom;R$ 194,90;;
Tênis Cano Alto  Redley Originals;R$ 184,90;;
"              """;;;
Tênis Feminino Masculino Running Academia Treino Kit 2 Peças;R$ 145,26;;
"              à vista""";;;
Tênis Everlast Range 2 Unissex;R$ 261,99;;
"              """;;;
Tênis Casual Sneaker Couro Masculino Solado Natural Borracha Cano Alto Ajustável Conforto;R$ 221,55;;
"              à vista""";;;
Tênis Masculino Skatista Preto Comply 80055;R$ 194,90;;
Kit Tênis Mormaii Urban Strike Masculino + Meia;R$ 153,80;;
"              """;;;
Tenis Coturno Masculino De Couro Legitimo Bota Adventure Trabalho;R$ 109,90;;
Tênis Asics Gel-Venture 8 Masculino;R$ 549,90;;
Tênis Oakley Ev Zero Edge Masculino;R$ 449,00;;
Tênis Infantil Molekinho Knit Masculino;R$ 104,90;;
Kit Tênis Sapatenis Botinha infantil masculino cano alto 7800 Polo Blu com Relógio;R$ 0,00;;
Tênis Hocks Puff Refletivo;R$ 0,00;;
Tênis New Balance Fresh Foam X Hierro V7 Verde e Cinza - Masculino;R$ 0,00;;
Tênis Evelast Monster 3 Uni Bege / Preto;R$ 0,00;;
Tênis Esportivo Unissex Original Corrida Caminhada Academia;R$ 79,99;;
Kit Tênis De Led Infantil Menino Masculino Dinossauro + Chinelo + Mochila + Óculos + Relógio;R$ 159,90;;
Tênis Mizuno Wave Sky 6 Masculino;R$ 378,29;;
"              """;;;
Tênis Everlast Cave Runner Uni Preto / Amarelo;R$ 239,90;;
TENIS NEW BALANCE 411V3 MASCULINO-PRETO/VERMELHO;R$ 275,40;;
"              """;;;
Kit 2 Pares De Tênis Estilo Retrô Sneaker Runway Masculino;R$ 203,91;;
"              à vista""";;;
Tênis Skechers Go Run Fast Monogram Masculino;R$ 349,98;;
Tênis Mule NS GTS Iate Masculino;R$ 159,03;;
Tênis Topper Futsal Dominator III;R$ 145,34;;
"              à vista""";;;
Tênis Masculino Esportivo Academia Caminhada Leve Macio;R$ 75,90;;
"              à vista""";;;
Tênis de Corrida Masculino Under Armour Charged Skyline 3 SE;R$ 319,90;;
Tênis Mormaii Urban Free;R$ 149,90;;
Tênis Diversão Canvas Infantil Vermelho e Preto;R$ 89,90;;
Tênis Masculino Esporte Malha Respirável Fecho Cadarço Kit 2;R$ 94,90;;
"              à vista""";;;
Tênis Slip On Masculino Iate Casual De Couro Sapatênis Sem Cadarço Elástico Conforto Lançamento;R$ 119,90;;
Kit Tênis Academia Corrida Caminhada Esportivo Treino Conforto Leve Palmilha Gel Unissex + Relógio;R$ 84,90;;
Tênis Masculino Olympikus Performa Turbo 43254966;R$ 249,90;;
Tênis Infantil Gibizinho S/ Cadarço Masculino;R$ 183,90;;
Tênis Fila Float Prime Marinho;R$ 349,90;;
Combo Tênis Esportivo Caminhada Corrida Academia e Esportes Masculino;R$ 129,51;;
"              à vista""";;;
Tênis de Corrida Masculino Mizuno Frontier 14;R$ 666,40;;
Tênis Bull Terrier Attack Low II Masculino;R$ 369,90;;
Tênis Puma RBD Game Low BDP Unissex;R$ 349,90;;
Tênis Para Caminhada Com Amortecedor Total Unissex;R$ 176,90;;
Tênis Couro Qix Chorão 2 Unissex;R$ 461,60;;
"              à vista""";;;
Tênis Academia Esportivo Masculino Stones Caminhada;R$ 102,59;;
"              à vista""";;;
Tênis Ous Arquitetonico Khaki Essencial;R$ 429,90;;
Tênis Olympikus Ultraleve 155G Marinho;R$ 159,90;;
TÊNIS MIZUNO WAVE MIRAI 4;R$ 379,99;;
Tênis Hocks Flat Lite;R$ 134,91;;
"              à vista""";;;
Tênis Qix Chorão 01 Branco Cinza;R$ 470,24;;
"              à vista""";;;
Tênis Coca-Cola Primal Kick Summer;R$ 129,90;;
Sapatenis Masculino Tênis Casual Couro Legítimo Confortável Palmilha De Gel;R$ 135,28;;
"              à vista""";;;
Bota Bull Terrier Extreme Low Verde Musgo Masculino;R$ 363,29;;
"              """;;;
Tênis Futsal Infantil Masculino Topper Dominator 3 Jr;R$ 159,99;;
Tenis Futsal Quadra Cronos Futebol Adulto Sola Costurada;R$ 67,91;;
"              à vista""";;;
Tênis Sapatênis Masculino West Coast WC 41 Casual Confortável Original Cadarço 313008;R$ 249,89;;
Tênis Masculino Casual Sapatenis Social Estilo Fino Conforto;R$ 89,90;;
Tênis Qix Combat Classic Cinza;R$ 204,90;;
Tênis Esportivo Olympikus Perfect 3/170 Masculino;R$ 204,90;;
Tênis Olympikus Turbo Masculino;R$ 229,89;;
Kit 2 Tênis Masculino Evoltenn Easy Modelos Diferentes;R$ 161,40;;
"              à vista""";;;
Tênis Under Armour Bankshot Preto e Vermelho;R$ 400,00;;
Tênis Puma Game Low 75 Years Bdp;R$ 409,90;;
Tenis Freeday Enter /Refletivo/Branco;R$ 249,90;;
Tênis Masculino Calce Fácil Caminhada Conforto - Cinza+Branco;R$ 99,90;;
Tênis Infantil Casual Masculino Kidstep;R$ 74,90;;
Tênis Adidas Ultrabounce Run Masculino;R$ 429,90;;
Tênis Rainha Tower;R$ 284,99;;
"              """;;;
Tênis Bull Terrier Axis Low II Masculino;R$ 284,90;;
"              """;;;
Tênis Hocks Montreal Asfalto;R$ 264,96;;
"              à vista""";;;
TÊNIS TESLA TG 02 PRO MODEL THIAGO GARCIA ALL BLACK FURTA COR;R$ 288,91;;
Tênis Infantil Masculino Menino Esporte Escolar Tam 28 ao 35 - Com Estojo Escolar;R$ 0,00;;
Tênis Denim Block Creme-Creme-41;R$ 299,90;;
Tênis Klin Infantil New Sport 480020 Preto/Verde Neon;R$ 159,90;;
Tênis Masculino Fila Arched;R$ 329,99;;
Tênis Fila Lugano 7.0 41 Masculino - Preto e Cinza;R$ 341,99;;
"              à vista""";;;
Tênis Aramis Masculino Daily Dock Canvas;R$ 319,99;;
Tênis Olympikus Cyber 3 Corrida Academia Conforto Masculino;R$ 259,79;;
Tênis FXB Casual Conforto Dia a Dia Macio Masculino;R$ 71,91;;
"              à vista""";;;
Tênis Fila Jogger Euro Sport Masculino;R$ 309,90;;
Tênis Hocks Sonora Skate;R$ 134,91;;
"              à vista""";;;
Kit Tênis Academia Corrida Caminhada Esportivo Treino Conforto Leve Palmilha Gel Unissex + Relógio;R$ 84,90;;
Tênis Olympikus Fluido Masculino;R$ 199,67;;
Tênis Hocks Montreal New White Gold;R$ 264,96;;
"              à vista""";;;
FILA RECOVERY MASCULINO;R$ 341,91;;
"              à vista""";;;
Tênis Meia Masculino Casual Calce Fácil Com Elástico + Relógio Digital -;R$ 97,90;;
Tênis Masculino Casual Cano Alto Confortável Estilo Polo Joy;R$ 117,23;;
"              """;;;
Bolsa Raqueteira Beach Tenis lançamento;R$ 99,90;;
Chuteira Topper Tênis Futsal Maestro Pro IV Tp03980003;R$ 419,90;;
Tênis Rainha Fire Masculino;R$ 199,90;;
Tênis Dc Shoes Anvil LA Vinho - Masculino;R$ 329,99;;
